Sub_W,Sub_L,Sub_H,Patch_W,Patch_L,Feed_W,Slot1_W,Slot1_L,Slot2_W,Slot2_L,Freq_GHz,Gain,Directivity,S11(dB),Rad_eff,Total_eff,VSWR
6.5,6,0.23,5.4,3.5,0.7,0.34,0.85,0.3,0.55,10,-5.1881635,-1.0162986,-0.015910198,0.38266039,0.0017116033,1091.8519
6.5,6,0.23,5.4,3.5,0.7,0.34,0.85,0.3,0.55,12,-10.525621,0.13504154,-0.10524371,0.085888253,0.0021666207,165.06452
6.5,6,0.23,5.4,3.5,0.7,0.34,0.85,0.3,0.55,26,6.9948284,7.5375821,-0.97781912,0.88252015,0.17603662,17.7846
6.5,6,0.23,5.4,3.5,0.7,0.34,0.85,0.3,0.55,28,6.7900815,7.8823655,-37.785067,0.77762748,0.77689416,1.0261467
6.5,6,0.23,5.4,3.5,0.7,0.34,0.85,0.3,0.55,30,6.8166859,7.7898364,-1.4663826,0.79925424,0.23087549,11.874814
6.5,6,0.23,5.4,3.5,0.7,0.34,0.85,0.3,0.55,36,5.7721443,6.4630129,-4.5225827,0.85292949,0.53946793,3.9275097
6.5,6,0.23,5.4,3.5,0.7,0.34,0.85,0.3,0.55,37,6.1241479,6.7886778,-9.2298531,0.858118,0.75195706,2.055988
6.5,6,0.23,5.4,3.5,0.7,0.34,0.85,0.3,0.55,38,6.5986458,6.9559587,-4.7233487,0.92101926,0.62599057,3.7680414
6.5,6,0.23,5.4,3.5,0.7,0.34,0.85,0.3,0.55,40,5.9873199,6.6743215,-1.7856392,0.8536893,0.29143854,9.7628436
6.5,6,0.23,5.4,3.5,0.7,0.34,0.85,0.3,0.55,42,4.1354868,5.2775973,-1.2277202,0.76875677,0.19048062,14.173174
6.5,6,0.23,5.4,3.5,0.7,0.34,0.85,0.3,0.55,46,0.27227631,0.81646575,-1.7124837,0.88222844,0.2800588,10.177038
6.5,6,0.23,5.4,3.5,0.7,0.34,0.85,0.3,0.55,50,-0.62234409,0.11683137,-9.0556027,0.84349489,0.74223712,2.0890384
6.5,6,0.23,5.4,3.5,0.7,0.36,0.85,0.3,0.55,1,-46.459825,126.56761,-2.2424792,0.00017660822,7.09E-05,7.7896663
6.5,6,0.23,5.4,3.5,0.7,0.36,0.85,0.3,0.55,2,-35.315655,135.29483,-1.0896399,8.6886281E-18,2.00E-18,15.963578
6.5,6,0.23,5.4,3.5,0.7,0.36,0.85,0.3,0.55,4,-21.007282,141.21077,-0.16275323,6.0006057E-17,2.00E-18,106.73991
6.5,6,0.23,5.4,3.5,0.7,0.36,0.85,0.3,0.55,6,47.347951,8.0416897,0.06416013,8523.6595,8.52E-05,1
6.5,6,0.23,5.4,3.5,0.7,0.36,0.85,0.3,0.55,10,-5.6663871,-0.97269395,-0.017350043,0.33933659,0.001628697,1001.2406
6.5,6,0.23,5.4,3.5,0.7,0.36,0.85,0.3,0.55,12,-10.737741,0.037274183,-0.10620612,0.08365626,0.0021270991,163.56901
6.5,6,0.23,5.4,3.5,0.7,0.36,0.85,0.3,0.55,26,6.9961215,7.5355515,-0.94193768,0.88319582,0.17054131,18.460674
6.5,6,0.23,5.4,3.5,0.7,0.36,0.85,0.3,0.55,28,6.771133,7.8795005,-42.668738,0.77475297,0.77394474,1.0148183
6.5,6,0.23,5.4,3.5,0.7,0.36,0.85,0.3,0.55,30,6.8006723,7.7652177,-1.4206131,0.80083945,0.22533167,12.255612
6.5,6,0.23,5.4,3.5,0.7,0.36,0.85,0.3,0.55,36,5.7567962,6.4470481,-4.3947686,0.85305064,0.53068279,4.0368011
6.5,6,0.23,5.4,3.5,0.7,0.36,0.85,0.3,0.55,37,6.1120036,6.7741884,-9.0306964,0.85858148,0.74722558,2.0938759
6.5,6,0.23,5.4,3.5,0.7,0.36,0.85,0.3,0.55,38,6.5846551,6.9497478,-4.8558589,0.91937086,0.63381953,3.6701819
6.5,6,0.23,5.4,3.5,0.7,0.36,0.85,0.3,0.55,40,5.9822492,6.6728937,-1.8386239,0.8529735,0.29809723,9.4835039
6.5,6,0.23,5.4,3.5,0.7,0.36,0.85,0.3,0.55,42,4.1484081,5.2784283,-1.2547049,0.77089989,0.19455122,13.869378
6.5,6,0.23,5.4,3.5,0.7,0.36,0.85,0.3,0.55,46,-0.071755436,0.46525808,-1.725143,0.88368737,0.28223347,10.102844
6.5,6,0.23,5.4,3.5,0.7,0.36,0.85,0.3,0.55,50,-0.86450346,-0.11226401,-9.0607156,0.84096139,0.74013929,2.0880488
6.5,6,0.23,5.4,3.5,0.7,0.37,0.85,0.3,0.55,1,-46.45088,126.57669,-2.2425466,0.00017636869,7.08E-05,7.7894348
6.5,6,0.23,5.4,3.5,0.7,0.37,0.85,0.3,0.55,2,-35.328443,135.29183,-1.092491,8.6690808E-18,2.00E-18,15.922032
6.5,6,0.23,5.4,3.5,0.7,0.37,0.85,0.3,0.55,4,-20.999218,141.22128,-0.16299582,5.9972205E-17,2.00E-18,106.58135
6.5,6,0.23,5.4,3.5,0.7,0.37,0.85,0.3,0.55,6,47.362877,6.9979918,0.065205896,10876.483,0.00010876483,1
6.5,6,0.23,5.4,3.5,0.7,0.37,0.85,0.3,0.55,10,-5.6736899,-0.98454423,-0.017474934,0.33969209,0.0016430869,994.10638
6.5,6,0.23,5.4,3.5,0.7,0.37,0.85,0.3,0.55,12,-10.751241,0.034710715,-0.10699557,0.083445862,0.0021371778,162.36147
6.5,6,0.23,5.4,3.5,0.7,0.37,0.85,0.3,0.55,26,6.9895278,7.5335677,-0.92429353,0.88225881,0.16758749,18.812393
6.5,6,0.23,5.4,3.5,0.7,0.37,0.85,0.3,0.55,28,6.7621664,7.8782179,-35.192891,0.77338342,0.77229438,1.0354002
6.5,6,0.23,5.4,3.5,0.7,0.37,0.85,0.3,0.55,30,6.7975005,7.7533382,-1.3981013,0.80244677,0.22279846,12.452079
6.5,6,0.23,5.4,3.5,0.7,0.37,0.85,0.3,0.55,36,5.7484699,6.439214,-4.33348,0.85295395,0.52628386,4.0915452
6.5,6,0.23,5.4,3.5,0.7,0.37,0.85,0.3,0.55,37,6.1069572,6.7676345,-8.9276517,0.85887956,0.74476096,2.1142031
6.5,6,0.23,5.4,3.5,0.7,0.37,0.85,0.3,0.55,38,6.5762035,6.946155,-4.9215861,0.91834286,0.63741091,3.6236466
6.5,6,0.23,5.4,3.5,0.7,0.37,0.85,0.3,0.55,40,5.9821005,6.6750358,-1.8644391,0.85252371,0.30126173,9.3531765
6.5,6,0.23,5.4,3.5,0.7,0.37,0.85,0.3,0.55,42,4.1631344,5.2851147,-1.2665179,0.77232834,0.19645281,13.740471
6.5,6,0.23,5.4,3.5,0.7,0.37,0.85,0.3,0.55,46,-0.17067758,0.35971936,-1.7344866,0.88503471,0.28396082,10.048775
6.5,6,0.23,5.4,3.5,0.7,0.37,0.85,0.3,0.55,50,-0.98047832,-0.22325163,-9.0451879,0.83999622,0.73891912,2.0910577
6.5,6,0.23,5.4,3.5,0.7,0.38,0.85,0.3,0.55,1,-46.441005,126.58787,-2.2434366,0.00017604625,7.07E-05,7.786379
6.5,6,0.23,5.4,3.5,0.7,0.38,0.85,0.3,0.55,2,-35.342447,135.28797,-1.0954267,8.6488592E-18,2.00E-18,15.879474
6.5,6,0.23,5.4,3.5,0.7,0.38,0.85,0.3,0.55,4,-20.992052,141.23284,-0.16330222,5.9911631E-17,2.00E-18,106.38123
6.5,6,0.23,5.4,3.5,0.7,0.38,0.85,0.3,0.55,6,47.379255,6.0387462,0.066278899,13616.041,0.00013616041,1
6.5,6,0.23,5.4,3.5,0.7,0.38,0.85,0.3,0.55,10,-5.6744214,-0.99643683,-0.017584318,0.3405662,0.0016590459,987.90944
6.5,6,0.23,5.4,3.5,0.7,0.38,0.85,0.3,0.55,12,-10.761265,0.033869192,-0.10779859,0.083269622,0.0021482696,161.15277
6.5,6,0.23,5.4,3.5,0.7,0.38,0.85,0.3,0.55,26,6.9820431,7.5314981,-0.90698923,0.88115944,0.2124801,19.170642
6.5,6,0.23,5.4,3.5,0.7,0.38,0.85,0.3,0.55,28,6.7533144,7.8769608,-31.231011,0.77203211,0.77050202,1.0564371
6.5,6,0.23,5.4,3.5,0.7,0.38,0.85,0.3,0.55,30,6.7950952,7.7413735,-1.3757527,0.804215,0.22030522,12.653494
6.5,6,0.23,5.4,3.5,0.7,0.38,0.85,0.3,0.55,36,5.7397213,6.4312053,-4.2742416,0.85280865,0.52194226,12.653494
6.5,6,0.23,5.4,3.5,0.7,0.38,0.85,0.3,0.55,37,6.1018003,6.760928,-8.8231152,0.85918608,0.74219804,2.1353521
6.5,6,0.23,5.4,3.5,0.7,0.38,0.85,0.3,0.55,38,6.5676469,6.9423862,-4.9858228,0.91733099,0.64083406,3.5793828
6.5,6,0.23,5.4,3.5,0.7,0.38,0.85,0.3,0.55,40,5.9822375,6.677135,-1.8901889,0.85213862,0.3044252,9.2267409
6.5,6,0.23,5.4,3.5,0.7,0.38,0.85,0.3,0.55,42,4.178405,5.2919362,-1.2782495,0.77383236,0.1983673,13.614806
6.5,6,0.23,5.4,3.5,0.7,0.38,0.85,0.3,0.55,46,-0.27023024,0.25393315,-1.7446812,0.88630594,0.28577463,9.9904474
6.5,6,0.23,5.4,3.5,0.7,0.38,0.85,0.3,0.55,50,-1.0953439,-0.33307334,-9.0257689,0.83902123,0.73760651,2.0948365
6.5,6,0.23,5.4,3.5,0.7,0.39,0.85,0.3,0.55,1,-46.429786,126.59994,-2.2440907,0.00017571594,7.06E-05,7.7841328
6.5,6,0.23,5.4,3.5,0.7,0.39,0.85,0.3,0.55,2,-35.356108,135.28399,-1.0982089,8.6295869E-18,2.00E-18,15.839351
6.5,6,0.23,5.4,3.5,0.7,0.39,0.85,0.3,0.55,4,-20.983717,141.24497,-0.1635681,5.9859294E-17,2.00E-18,106.20819
6.5,6,0.23,5.4,3.5,0.7,0.39,0.85,0.3,0.55,6,47.396208,5.2351833,0.067317099,16447.596,0.00016447596,1
6.5,6,0.23,5.4,3.5,0.7,0.39,0.85,0.3,0.55,10,-5.6769299,-1.0076924,-0.017714759,0.34125283,0.0016755812,980.63766
6.5,6,0.23,5.4,3.5,0.7,0.39,0.85,0.3,0.55,12,-10.769509,0.033738308,-0.10860374,0.083114204,0.0021597923,159.95787
6.5,6,0.23,5.4,3.5,0.7,0.39,0.85,0.3,0.55,26,6.9736442,7.5293305,-0.88999346,0.87989606,0.16175076,19.536068
6.5,6,0.23,5.4,3.5,0.7,0.39,0.85,0.3,0.55,28,6.7444809,7.8756959,-28.512582,0.77068783,0.76855685,1.0779854
6.5,6,0.23,5.4,3.5,0.7,0.39,0.85,0.3,0.55,30,6.7933633,7.7292774,-1.3535107,0.80613651,0.21784513,12.860569
6.5,6,0.23,5.4,3.5,0.7,0.39,0.85,0.3,0.55,36,5.7306129,6.4231062,-4.2173169,0.85261049,0.51767533,4.1997608
6.5,6,0.23,5.4,3.5,0.7,0.39,0.85,0.3,0.55,37,6.0965412,6.7540965,-8.7182345,0.85949721,0.73954718,2.1571241
6.5,6,0.23,5.4,3.5,0.7,0.39,0.85,0.3,0.55,38,6.5590271,6.9384529,-5.0482006,0.91634164,0.64408585,3.5375075
6.5,6,0.23,5.4,3.5,0.7,0.39,0.85,0.3,0.55,40,5.9825341,6.6790853,-1.9158078,0.8518142,0.30759018,9.1043308
6.5,6,0.23,5.4,3.5,0.7,0.39,0.85,0.3,0.55,42,4.1940327,5.2987846,-1.2899509,0.77539824,0.20030103,13.491748
6.5,6,0.23,5.4,3.5,0.7,0.39,0.85,0.3,0.55,46,-0.3717603,0.1463697,-1.755659,0.88753809,0.28766646,9.928399
6.5,6,0.23,5.4,3.5,0.7,0.39,0.85,0.3,0.55,50,-1.2091404,-0.44185763,-9.0021393,0.83805345,0.73621993,2.0994586
6.5,6,0.23,5.4,3.5,0.7,0.4,0.85,0.3,0.55,1,-46.419693,126.61228,-2.2456169,0.00017530344,7.05E-05,7.7789013
6.5,6,0.23,5.4,3.5,0.7,0.4,0.85,0.3,0.55,2,-35.370089,135.27973,-1.1010367,8.6103064E-18,2.00E-18,15.798778
6.5,6,0.23,5.4,3.5,0.7,0.4,0.85,0.3,0.55,4,-20.976347,141.2574,-0.16388343,5.978956E-17,2.00E-18,106.00408
6.5,6,0.23,5.4,3.5,0.7,0.4,0.85,0.3,0.55,6,47.41348,4.5442125,0.068317199,19360.953,0.00019360953,1
6.5,6,0.23,5.4,3.5,0.7,0.4,0.85,0.3,0.55,10,-5.6814205,-1.0183995,-0.017863535,0.34174164,0.0016925275,972.46239
6.5,6,0.23,5.4,3.5,0.7,0.4,0.85,0.3,0.55,12,-10.77571,0.034455384,-0.10939142,0.082981921,0.0021715487,158.80613
6.5,6,0.23,5.4,3.5,0.7,0.4,0.85,0.3,0.55,26,6.9642876,7.5270683,-0.87339885,0.87845989,0.15886907,19.90661
6.5,6,0.23,5.4,3.5,0.7,0.4,0.85,0.3,0.55,28,6.7356757,7.8744292,-26.450926,0.76935123,0.76646025,1.099921
6.5,6,0.23,5.4,3.5,0.7,0.4,0.85,0.3,0.55,30,6.7923318,7.7170501,-1.3314891,0.80821735,0.21541833,13.07242
6.5,6,0.23,5.4,3.5,0.7,0.4,0.85,0.3,0.55,36,5.7211512,6.4149254,-4.1623737,0.85235905,0.51348156,4.2530919
6.5,6,0.23,5.4,3.5,0.7,0.4,0.85,0.3,0.55,37,6.0911839,6.7471477,-8.6116787,0.85981225,0.73681352,2.1798324
6.5,6,0.23,5.4,3.5,0.7,0.4,0.85,0.3,0.55,38,6.5503653,6.9343639,-5.1091357,0.9153773,0.64716667,3.4976149
6.5,6,0.23,5.4,3.5,0.7,0.4,0.85,0.3,0.55,40,5.98296,6.6808969,-1.9416267,0.85154247,0.31075708,8.9842485
6.5,6,0.23,5.4,3.5,0.7,0.4,0.85,0.3,0.55,42,4.2099407,5.3056692,-1.3017315,0.77701097,0.2022543,13.370101
6.5,6,0.23,5.4,3.5,0.7,0.4,0.85,0.3,0.55,46,-0.47557443,0.036889939,-1.7671932,0.88869669,0.28963199,9.8640385
6.5,6,0.23,5.4,3.5,0.7,0.4,0.85,0.3,0.55,50,-1.3215171,-0.54929609,-8.9760662,0.83710107,0.73476354,2.1045894
6.5,6,0.23,5.4,3.5,0.7,0.35,0.8,0.3,0.55,1,-44.383396,-20.573118,-2.2653774,0.000189471,7.66E-05,7.7118019
6.5,6,0.23,5.4,3.5,0.7,0.35,0.8,0.3,0.55,2,-31.897876,-16.356327,-0.49891003,0.027915484,0.0031889724,7.7118019
6.5,6,0.23,5.4,3.5,0.7,0.35,0.8,0.3,0.55,4,-18.995384,-6.8164971,-0.088330869,0.060549599,0.0015158661,196.66894
6.5,6,0.23,5.4,3.5,0.7,0.35,0.8,0.3,0.55,6,-19.091204,5.8050174,-0.17565134,0.003238753,0.00013178085,98.902516
6.5,6,0.23,5.4,3.5,0.7,0.35,0.8,0.3,0.55,10,-9.5436176,2.106116,-0.042769223,0.068395359,0.00061647803,406.17357
6.5,6,0.23,5.4,3.5,0.7,0.35,0.8,0.3,0.55,12,-5.4724045,-0.18506595,-0.020959823,0.29598258,0.0013746074,828.80888
6.5,6,0.23,5.4,3.5,0.7,0.35,0.8,0.3,0.55,26,7.1080554,7.5415455,-1.0268195,0.90500502,0.18784588,16.937744
6.5,6,0.23,5.4,3.5,0.7,0.35,0.8,0.3,0.55,28,6.8018604,7.8895608,-22.95591,0.77844863,0.77264826,1.1532114
6.5,6,0.23,5.4,3.5,0.7,0.35,0.8,0.3,0.55,30,7.1273519,7.8687,-1.5663668,0.843073,0.25702206,11.120531
6.5,6,0.23,5.4,3.5,0.7,0.35,0.8,0.3,0.55,36,5.7682312,6.4868796,-4.8567387,0.84749114,0.55779391,11.120531
6.5,6,0.23,5.4,3.5,0.7,0.35,0.8,0.3,0.55,37,6.0901414,6.7998012,-9.571639,0.84924699,0.75246973,1.9949719
6.5,6,0.23,5.4,3.5,0.7,0.35,0.8,0.3,0.55,38,6.5682056,6.9351997,-4.5166952,0.91896843,0.61002054,3.9324052
6.5,6,0.23,5.4,3.5,0.7,0.35,0.8,0.3,0.55,40,5.7823623,6.6472204,-1.7977717,0.8194344,0.28122913,9.6974229
6.5,6,0.23,5.4,3.5,0.7,0.35,0.8,0.3,0.55,42,4.2293667,5.2525357,-1.1360081,0.79010189,0.18261617,15.31374
6.5,6,0.23,5.4,3.5,0.7,0.35,0.8,0.3,0.55,46,0.62227185,1.019053,-1.6267372,0.91268704,0.28017261,10.710105
6.5,6,0.23,5.4,3.5,0.7,0.35,0.8,0.3,0.55,50,-0.44680524,0.17193419,-8.3002305,0.86721355,0.74293536,2.2498215
6.5,6,0.23,5.4,3.5,0.7,0.35,0.81,0.3,0.55,1,-44.1633,-20.510395,-2.2654746,0.000190328,7.695490e,7.7114732
6.5,6,0.23,5.4,3.5,0.7,0.35,0.81,0.3,0.55,2,-31.794381,-16.496238,-0.48676664,0.029524718,0.0032980131,38.664022
6.5,6,0.23,5.4,3.5,0.7,0.35,0.81,0.3,0.55,4,-18.892572,-6.8259021,-0.087939419,0.062134529,0.0015603491,197.54421
6.5,6,0.23,5.4,3.5,0.7,0.35,0.81,0.3,0.55,6,-19.236909,6.0332575,-0.18143694,0.002971552,0.00012488525,95.749108
6.5,6,0.23,5.4,3.5,0.7,0.35,0.81,0.3,0.55,10,-9.4496342,2.2340805,-0.042063381,0.067862293,0.00059846412,412.99328
6.5,6,0.23,5.4,3.5,0.7,0.35,0.81,0.3,0.55,12,-5.0007196,-0.23772706,-0.018551939,0.33396484,0.0013632853,936.39661
6.5,6,0.23,5.4,3.5,0.7,0.35,0.81,0.3,0.55,26,7.1331869,7.5408685,-1.0025598,0.91039914,0.18499148,16.760548
6.5,6,0.23,5.4,3.5,0.7,0.35,0.81,0.3,0.55,28,6.7888645,7.8877871,-24.870472,0.77643972,0.77223209,1.9399287
6.5,6,0.23,5.4,3.5,0.7,0.35,0.81,0.3,0.55,30,7.1127342,7.8531819,-1.5275714,0.84324782,0.25186056,11.401451
6.5,6,0.23,5.4,3.5,0.7,0.35,0.81,0.3,0.55,36,5.7659897,6.4815974,-4.7823956,0.84808469,0.5533525,3.7237484
6.5,6,0.23,5.4,3.5,0.7,0.35,0.81,0.3,0.55,37,6.0874325,6.7972546,-9.5437776,0.84921526,0.75169999,2.0605446
6.5,6,0.23,5.4,3.5,0.7,0.35,0.81,0.3,0.55,38,6.5655837,6.9363615,-4.585038,0.91816815,0.61454197,3.8763699
6.5,6,0.23,5.4,3.5,0.7,0.35,0.81,0.3,0.55,40,5.7840908,6.6518056,-1.8191279,0.81889556,0.28370083,9.5843889
6.5,6,0.23,5.4,3.5,0.7,0.35,0.81,0.3,0.55,42,4.2460941,5.2594781,-1.1430026,0.79188404,0.18395488,15.220295
6.5,6,0.23,5.4,3.5,0.7,0.35,0.81,0.3,0.55,46,0.54589463,0.94763627,-1.6282739,0.91164517,0.28011085,10.700056
6.5,6,0.23,5.4,3.5,0.7,0.35,0.81,0.3,0.55,50,-0.47451231,0.14546619,-8.2905763,0.86696617,0.74243814,2.2520815
6.5,6,0.23,5.4,3.5,0.7,0.35,0.82,0.3,0.55,1,-43.96632,-20.304718,-2.2656685,0.000191084,7.73E-05,7.7108212
6.5,6,0.23,5.4,3.5,0.7,0.35,0.82,0.3,0.55,2,-31.712465,-16.584111,-0.47757523,0.030701851,0.0033704656,36.384107
6.5,6,0.23,5.4,3.5,0.7,0.35,0.82,0.3,0.55,4,-18.796713,-6.7405502,-0.08761855,0.062285031,0.0015676683,198.26765
6.5,6,0.23,5.4,3.5,0.7,0.35,0.82,0.3,0.55,6,-19.351365,6.5808222,-0.18606909,0.002551416,0.0001099571,93.36544
6.5,6,0.23,5.4,3.5,0.7,0.35,0.82,0.3,0.55,10,-9.3942383,2.325588,-0.041664854,0.067300358,0.00058558,416.93932
6.5,6,0.23,5.4,3.5,0.7,0.35,0.82,0.3,0.55,12,-4.6065047,-0.29709353,-0.016734125,0.37073098,0.0013556474,1038.1189
6.5,6,0.23,5.4,3.5,0.7,0.35,0.82,0.3,0.55,26,7.1591429,7.5401323,-0.97873759,0.91601177,0.18217633,17.767942
6.5,6,0.23,5.4,3.5,0.7,0.35,0.82,0.3,0.55,28,6.7753898,7.885958,-27.400696,0.77436048,0.77148049,1.08911
6.5,6,0.23,5.4,3.5,0.7,0.35,0.82,0.3,0.55,30,7.0954647,7.8368905,-1.4887417,0.84305794,0.24653085,11.697318
6.5,6,0.23,5.4,3.5,0.7,0.35,0.82,0.3,0.55,36,5.7627853,6.4762377,-4.7102568,0.8485057,0.54886367,3.7780161
6.5,6,0.23,5.4,3.5,0.7,0.35,0.82,0.3,0.55,37,6.0844757,6.7946318,-9.511955,0.84914995,0.75080992,2.0052806
6.5,6,0.23,5.4,3.5,0.7,0.35,0.82,0.3,0.55,38,6.5632208,6.9374367,-4.6535157,0.91744157,0.619,3.8219125
6.5,6,0.23,5.4,3.5,0.7,0.35,0.82,0.3,0.55,40,5.7848272,6.6563252,-1.8412021,0.81818252,0.28618353,9.4703246
6.5,6,0.23,5.4,3.5,0.7,0.35,0.82,0.3,0.55,42,4.259453,5.2671235,-1.1511709,0.79292654,0.18528596,15.112615
6.5,6,0.23,5.4,3.5,0.7,0.35,0.82,0.3,0.55,46,0.46949496,0.87189153,-1.6283184,0.9115077,0.28010844,10.699766
6.5,6,0.23,5.4,3.5,0.7,0.35,0.82,0.3,0.55,50,-0.50619305,0.11667061,-8.2807806,0.8663904,0.74165564,2.2543806
6.5,6,0.23,5.4,3.5,0.7,0.35,0.83,0.3,0.55,1,-46.331087,-3.9432925,-2.2211693,0.00017769,7.08E-05,7.8635796
6.5,6,0.23,5.4,3.5,0.7,0.35,0.83,0.3,0.55,2,-35.379536,135.18615,-1.0772006,8.78E-18,2.00E-18,16.147447
6.5,6,0.23,5.4,3.5,0.7,0.35,0.83,0.3,0.55,4,-20.898594,141.23812,-0.159378,6.11E-17,2.00E-18,109.00037
6.5,6,0.23,5.4,3.5,0.7,0.35,0.83,0.3,0.55,6,47.436091,0.51494918,0.0620112,49216.891,0.00049216891,1
6.5,6,0.23,5.4,3.5,0.7,0.35,0.83,0.3,0.55,10,-5.8016331,-1.0110279,-0.019211794,0.33184822,0.001727194,904.22223
6.5,6,0.23,5.4,3.5,0.7,0.35,0.83,0.3,0.55,12,-10.482112,0.18611968,-0.10593911,0.08573868,0.0021712921,163.98082
6.5,6,0.23,5.4,3.5,0.7,0.35,0.83,0.3,0.55,26,6.942789,7.5365242,-1.0068129,0.87222088,0.17862199,17.27354
6.5,6,0.23,5.4,3.5,0.7,0.35,0.83,0.3,0.55,28,6.8062855,7.8850909,-29.608338,0.78004464,0.77795744,1.0684263
6.5,6,0.23,5.4,3.5,0.7,0.35,0.83,0.3,0.55,30,6.8728149,7.8161542,-1.5195985,0.80475942,0.23941419,11.460966
6.5,6,0.23,5.4,3.5,0.7,0.35,0.83,0.3,0.55,36,5.7711331,6.4680395,-4.5979398,0.85174454,0.543972,3.8659827
6.5,6,0.23,5.4,3.5,0.7,0.35,0.83,0.3,0.55,37,6.1232287,6.7884219,-9.2265438,0.85798695,0.75188889,2.056603
6.5,6,0.23,5.4,3.5,0.7,0.35,0.83,0.3,0.55,38,6.5954254,6.9498169,-4.648995,0.921639,0.6209621,3.825457
6.5,6,0.23,5.4,3.5,0.7,0.35,0.83,0.3,0.55,40,5.9782618,6.6672286,-1.7703363,0.85330309,0.28933283,9.8466455
6.5,6,0.23,5.4,3.5,0.7,0.35,0.83,0.3,0.55,42,4.1261761,5.2748783,-1.2210945,0.76759083,0.1893772,14.249823
6.5,6,0.23,5.4,3.5,0.7,0.35,0.83,0.3,0.55,46,0.32049295,0.85038077,-1.7172948,0.88513847,0.28163636,10.14871
6.5,6,0.23,5.4,3.5,0.7,0.35,0.83,0.3,0.55,50,-0.67190739,0.065522349,-9.1100111,0.84383401,0.74384103,2.0785706
6.5,6,0.23,5.4,3.5,0.7,0.35,0.84,0.3,0.55,1,-46.332026,126.68049,-2.2324083,0.000177021,7.08E-05,7.8244214
6.5,6,0.23,5.4,3.5,0.7,0.35,0.84,0.3,0.55,2,-35.395622,135.20933,-1.0882209,8.70E-18,2.00E-18,15.984341
6.5,6,0.23,5.4,3.5,0.7,0.35,0.84,0.3,0.55,4,-20.960565,141.24732,-0.16238146,6.01E-17,2.00E-18,106.98429
6.5,6,0.23,5.4,3.5,0.7,0.35,0.84,0.3,0.55,6,47.437165,0.95572569,0.064419507,44477.861,0.00044477861,1
6.5,6,0.23,5.4,3.5,0.7,0.35,0.84,0.3,0.55,10,-5.4456043,-1.0172965,-0.017287045,0.36071917,0.0017254687,1004.9017
6.5,6,0.23,5.4,3.5,0.7,0.35,0.84,0.3,0.55,12,-10.510048,0.15702048,-0.10590891,0.085761661,0.002174523,164.02779
6.5,6,0.23,5.4,3.5,0.7,0.35,0.84,0.3,0.55,26,6.9661285,7.5363882,-0.9832922,0.87694839,0.17587214,17.68582
6.5,6,0.23,5.4,3.5,0.7,0.35,0.84,0.3,0.55,28,6.7944778,7.8832059,-34.960298,0.77826444,0.77704852,1.0363784
6.5,6,0.23,5.4,3.5,0.7,0.35,0.84,0.3,0.55,30,6.844108,7.7976631,-1.4817898,0.80286863,0.23394402,11.75193
6.5,6,0.23,5.4,3.5,0.7,0.35,0.84,0.3,0.55,36,5.767507,6.4612833,-4.5266091,0.85235865,0.53945382,3.9241691
6.5,6,0.23,5.4,3.5,0.7,0.35,0.84,0.3,0.55,37,6.1206964,6.7852678,-9.181839,0.85810981,0.75079061,2.0649583
6.5,6,0.23,5.4,3.5,0.7,0.35,0.84,0.3,0.55,38,6.5925087,6.9512835,-4.7205114,0.92070927,0.62544709,3.7701983
6.5,6,0.23,5.4,3.5,0.7,0.35,0.84,0.3,0.55,40,5.9820265,6.6720358,-1.7909905,0.8530983,0.29195525,9.7338795
6.5,6,0.23,5.4,3.5,0.7,0.35,0.84,0.3,0.55,42,4.1385316,5.2791478,-1.2300385,0.76902133,0.19087436,14.146551
6.5,6,0.23,5.4,3.5,0.7,0.35,0.84,0.3,0.55,46,0.25475495,0.7878243,-1.7189859,0.88449028,0.28167868,11.65653
6.5,6,0.23,5.4,3.5,0.7,0.35,0.84,0.3,0.55,50,-0.70408179,0.037468682,-9.076209,0.84303373,0.74233123,2.0850578
6.5,6,0.23,5.4,3.5,0.7,0.35,0.86,0.3,0.55,1,-45.404593,127.51765,-2.1757146,0.000191519,7.5069,8.0261061
6.5,6,0.23,5.4,3.5,0.7,0.35,0.86,0.3,0.55,2,-32.069332,-13.503661,-0.52688465,0.013913389,0.0016473357,32.980865
6.5,6,0.23,5.4,3.5,0.7,0.35,0.86,0.3,0.55,4,44.419197,-6.7610431,0.071119319,131227.23,0.0013122723,1
6.5,6,0.23,5.4,3.5,0.7,0.35,0.86,0.3,0.55,6,-13.815573,-2.3137357,-0.043454752,0.070764636,0.0010121,399.76656
6.5,6,0.23,5.4,3.5,0.7,0.35,0.86,0.3,0.55,10,-14.657631,0.35495097,-0.17741772,0.031531297,0.001267,97.917906
6.5,6,0.23,5.4,3.5,0.7,0.35,0.86,0.3,0.55,12,-12.970116,0.90384853,-0.17585312,0.040982982,0.0015973818,98.789221
6.5,6,0.23,5.4,3.5,0.7,0.35,0.86,0.3,0.55,26,6.7483312,7.531535,-1.000321,0.83498682,0.170412,17.385394
6.5,6,0.23,5.4,3.5,0.7,0.35,0.86,0.3,0.55,28,6.8113151,7.8801365,-41.662401,0.78183996,0.78136685,1.0166537
6.5,6,0.23,5.4,3.5,0.7,0.35,0.86,0.3,0.55,30,6.6073746,7.7565774,-1.4753892,0.76750236,0.22287638,11.802666
